queries
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39245,3,301,30101,158,5,0,0,11,1,1,0,0,0,6,9,0,1,14,1,3,1,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39246,3,301,30101,159,6,3,0,6,2,0,1,0,1,4,8,1,1,11,3,1,0,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39247,3,301,30101,160,4,2,0,9,4,0,1,1,0,4,9,0,4,9,2,4,1,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39248,3,301,30101,161,2,0,0,6,0,0,0,1,0,1,5,1,1,6,1,3,0,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39249,3,301,30101,162,5,2,0,11,3,0,0,0,0,7,11,0,5,12,1,5,1,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39250,3,301,30101,163,5,0,0,15,0,0,0,0,0,8,12,0,2,18,0,7,0,1,1,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39251,3,301,30101,164,13,0,0,8,4,0,0,1,1,6,13,0,5,16,0,6,0,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39252,3,301,30101,165,12,1,0,12,2,0,4,0,1,9,9,2,9,15,1,2,0,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39253,3,301,30101,166,15,1,0,10,4,0,3,2,4,7,9,1,7,18,1,1,1,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39254,3,301,30101,167,18,0,0,15,6,3,2,1,0,5,21,1,11,22,0,16,0,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39255,3,301,30101,183,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39256,3,301,30101,184,9,1,0,13,1,0,0,1,0,4,18,0,4,19,0,7,0,1,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39257,3,301,30101,185,8,1,0,11,1,0,3,1,0,4,8,4,8,11,1,6,0,0,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39258,3,301,30101,186,6,1,0,6,2,0,1,2,2,2,6,0,4,8,1,4,0,1,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39259,3,301,30101,187,6,0,0,12,2,2,2,1,2,2,9,0,8,10,0,7,0,1,0,0,0);"
"INSERT INTO CEM_FEMALE_VICTIM_WEEKS VALUES(39260,3,301,30101,197,19,5,0,20,5,1,0,1,4,11,25,2,14,28,2,11,0,0,0,0,0);"
