queries
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20411,3,301,30101,159,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20412,3,301,30101,161,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20413,3,301,30101,163,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20414,3,301,30101,166,3,0,0,4,1,2,2,1,0,0,2,0,5,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20415,3,301,30101,167,2,0,0,2,3,0,3,0,0,0,1,0,4,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20416,3,301,30101,184,0,0,0,3,0,0,0,1,0,0,2,0,3,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20417,3,301,30101,185,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20418,3,301,30101,197,3,0,0,2,1,1,1,0,0,0,2,1,4,1,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20419,3,301,30101,200,2,0,0,4,1,0,4,0,0,0,1,1,5,1,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20420,3,301,30101,158,1,0,0,3,1,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20421,3,301,30101,165,1,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20422,3,301,30101,186,1,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20423,3,301,30101,187,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20424,3,301,30101,198,3,0,0,3,3,0,0,0,1,1,4,0,6,0,0,2,1,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20425,3,301,30101,199,1,0,0,5,2,2,0,0,1,0,2,1,5,1,0,2,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20426,3,301,30101,201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20427,3,301,30101,202,3,0,0,4,2,1,2,1,0,1,1,1,7,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20428,3,301,30101,203,2,0,0,2,1,1,2,0,0,1,0,0,4,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20429,3,301,30101,204,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20430,3,301,30101,206,2,0,0,1,0,0,1,2,0,0,0,0,3,0,0,2,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20431,3,301,30101,207,3,0,0,0,0,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20432,9,902,90201,166,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20433,9,902,90201,167,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20434,9,902,90201,184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20435,9,902,90201,185,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20436,9,902,90201,199,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20437,9,902,90201,209,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20438,8,802,80201,158,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20439,8,802,80201,161,2,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20440,8,802,80201,162,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20441,8,802,80201,165,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20442,8,802,80201,166,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20443,8,802,80201,185,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20444,8,802,80201,190,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20445,8,802,80201,206,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20446,8,802,80201,208,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20447,21,2113,211301,160,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20448,21,2113,211301,165,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20449,21,2113,211301,187,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20450,21,2113,211301,196,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20451,21,2113,211301,197,2,0,0,4,2,3,1,0,0,0,2,0,6,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20452,21,2113,211301,198,2,0,0,2,1,1,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20453,21,2113,211301,201,2,0,0,1,2,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20454,21,2113,211301,208,1,0,0,1,1,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20455,21,2113,211301,157,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20456,21,2113,211301,163,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20457,21,2113,211301,167,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20458,21,2113,211301,184,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20459,21,2113,211301,185,0,1,0,3,2,3,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20460,21,2113,211301,186,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20461,21,2113,211301,200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20462,21,2113,211301,202,3,0,0,0,2,0,1,0,0,0,1,1,3,0,0,0,0,1,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20463,21,2113,211301,203,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20464,21,2113,211301,205,3,0,0,1,2,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20465,21,2113,211301,206,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20466,2,202,20201,158,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20467,2,202,20201,159,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20468,2,202,20201,163,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20469,2,202,20201,165,0,0,0,4,4,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0);"
"INSERT INTO CEM_MALE_VICTIM_WEEKS VALUES(20470,2,202,20201,166,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0);"
