queries
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(0,3,301,30101,53,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(1,3,301,30101,54,1,0,0,3,0,0,0,0,0,1,2,1,1,3,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(2,3,301,30101,55,3,0,0,1,0,0,0,0,0,1,3,0,0,4,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(3,3,301,30101,56,1,0,0,4,0,0,0,0,0,2,3,0,0,5,0,2,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(4,3,301,30101,57,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(5,3,301,30101,58,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(6,3,301,30101,59,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(7,3,301,30101,60,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(8,3,301,30101,61,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(9,3,301,30101,62,1,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(10,3,301,30101,63,2,0,0,2,0,0,0,1,0,1,2,0,1,3,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(11,3,301,30101,64,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(12,3,301,30101,65,0,2,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(13,3,301,30101,66,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(14,3,301,30101,68,0,0,0,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(15,3,301,30101,69,1,0,0,3,0,0,0,0,0,1,2,1,0,4,0,3,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(16,3,301,30101,70,1,1,0,2,1,0,1,0,0,1,2,0,1,2,1,0,0,1,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(17,3,301,30101,71,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(18,3,301,30101,72,2,0,0,2,0,0,0,1,0,0,3,0,1,3,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(19,3,301,30101,73,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(20,3,301,30101,74,0,1,0,3,1,0,2,0,0,0,2,0,1,2,1,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(21,3,301,30101,75,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(22,3,301,30101,76,1,0,0,2,0,0,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(23,3,301,30101,77,2,1,0,3,0,0,1,0,0,3,2,0,3,3,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(24,3,301,30101,78,1,0,0,4,0,0,1,0,0,2,2,0,1,4,0,2,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(25,3,301,30101,79,1,0,0,4,0,0,0,0,0,2,3,0,0,5,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(26,3,301,30101,80,2,0,0,6,0,0,0,0,0,0,8,0,3,5,0,2,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(27,3,301,30101,81,2,0,0,3,0,0,0,0,0,2,3,0,0,5,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(28,3,301,30101,83,2,0,0,1,0,0,0,0,0,2,0,1,1,2,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(29,3,301,30101,84,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(30,3,301,30101,85,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(31,3,301,30101,86,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(32,3,301,30101,87,2,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(33,3,301,30101,88,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(34,3,301,30101,89,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(35,3,301,30101,90,1,0,0,4,0,1,0,1,0,0,2,1,2,3,0,2,0,0,0,0,0);"
"INSERT INTO CEM_2018_FEMALE_VICTIM_WEEKS VALUES(36,3,301,30101,91,0,1,0,2,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0);"
